Start_Lat,Start_Lng,Severity_Group
41.915302,-88.208809,Mild (1-2)
37.364319,-121.90184,Severe (3-4)
33.912116999999995,-118.073502,Severe (3-4)
25.80909,-80.259445,Mild (1-2)
41.257694,-95.957863,Mild (1-2)
27.985012,-82.569878,Mild (1-2)
25.731985,-80.383087,Mild (1-2)
33.943012,-117.280792,Mild (1-2)
33.862823,-118.199265,Severe (3-4)
38.663658,-121.292297,Mild (1-2)
33.644886,-117.860634,Mild (1-2)
25.93162,-80.204338,Mild (1-2)
28.087919,-82.451538,Mild (1-2)
28.128615999999997,-82.548439,Mild (1-2)
33.789928,-118.207939,Severe (3-4)
38.540134,-121.735611,Severe (3-4)
41.1908,-96.138824,Mild (1-2)
25.784065,-80.28862,Mild (1-2)
37.89254,-122.159111,Mild (1-2)
33.137405,-117.159874,Mild (1-2)
29.118747999999997,-81.32643900000002,Mild (1-2)
25.785955,-80.189041,Severe (3-4)
28.398090000000003,-81.48960100000002,Mild (1-2)
34.134544,-117.670288,Mild (1-2)
37.701885,-122.033974,Severe (3-4)
36.938885,-121.770454,Mild (1-2)
38.017952,-121.894058,Mild (1-2)
32.888034999999995,-117.112717,Severe (3-4)
37.143429,-121.984901,Mild (1-2)
39.757317,-84.151299,Mild (1-2)
33.595936,-117.244774,Severe (3-4)
37.686611,-122.130104,Mild (1-2)
26.718931,-80.08979000000002,Severe (3-4)
34.071793,-117.881142,Severe (3-4)
38.838913,-121.34938,Mild (1-2)
34.441998,-118.607834,Mild (1-2)
28.185932,-82.44903599999998,Mild (1-2)
33.900707000000004,-116.762711,Mild (1-2)
33.786537,-118.094131,Severe (3-4)
34.119789000000004,-117.761612,Mild (1-2)
41.860157,-88.012436,Mild (1-2)
37.957775,-121.235825,Mild (1-2)
42.34483,-87.89492800000002,Mild (1-2)
33.617668,-84.39836899999997,Severe (3-4)
33.430508,-117.145332,Severe (3-4)
34.027458,-118.27449,Severe (3-4)
25.898338,-80.20976999999998,Severe (3-4)
38.57478,-121.57483700000002,Severe (3-4)
33.894669,-118.309135,Mild (1-2)
41.277794,-96.023941,Mild (1-2)
41.218086,-95.975983,Mild (1-2)
32.629909999999995,-117.044319,Severe (3-4)
37.340866,-121.928047,Severe (3-4)
34.033192,-118.22123700000002,Severe (3-4)
41.96624,-88.10697900000002,Mild (1-2)
34.088608,-118.475204,Severe (3-4)
38.495819,-121.473694,Mild (1-2)
37.697563,-122.043083,Severe (3-4)
38.41885,-123.101952,Mild (1-2)
34.042927,-116.584946,Mild (1-2)
28.3265,-81.551422,Severe (3-4)
38.505829,-121.464539,Mild (1-2)
41.262985,-96.062119,Mild (1-2)
38.64601500000001,-121.389832,Mild (1-2)
27.893732,-82.512199,Mild (1-2)
28.025755,-82.544495,Mild (1-2)
41.52082100000001,-88.004707,Mild (1-2)
32.659756,-117.030647,Mild (1-2)
41.317615999999994,-96.012329,Mild (1-2)
34.151726000000004,-118.127426,Severe (3-4)
25.854094,-80.322693,Mild (1-2)
41.969772,-88.34053,Mild (1-2)
28.194008,-82.531975,Mild (1-2)
33.781788,-84.38044000000002,Mild (1-2)
34.030440999999996,-117.581802,Mild (1-2)
28.369562,-81.537415,Mild (1-2)
41.286156,-96.075752,Severe (3-4)
34.27245300000001,-118.556114,Mild (1-2)
34.182644,-118.448715,Mild (1-2)
34.068943,-117.370224,Severe (3-4)
37.348045,-122.059784,Mild (1-2)
32.739742,-117.014435,Mild (1-2)
25.883753,-80.208977,Severe (3-4)
33.25087,-117.155266,Severe (3-4)
34.181458,-82.18375400000002,Mild (1-2)
33.7369,-84.391853,Severe (3-4)
37.631477,-122.084183,Severe (3-4)
33.83749,-117.532768,Severe (3-4)
34.033615000000005,-118.220016,Severe (3-4)
34.069759000000005,-118.236176,Mild (1-2)
34.036079,-118.093018,Mild (1-2)
33.901897,-118.291794,Mild (1-2)
33.881054,-117.598251,Mild (1-2)
33.984566,-118.442726,Mild (1-2)
33.949665,-118.091896,Severe (3-4)
32.770866,-117.112457,Severe (3-4)
37.51466,-121.93988799999998,Severe (3-4)
37.581242,-122.325409,Mild (1-2)
27.947798,-82.53137199999998,Severe (3-4)
26.082102,-80.168846,Severe (3-4)
38.778828,-89.935997,Mild (1-2)
32.682346,-117.029335,Mild (1-2)
34.031876000000004,-118.422035,Severe (3-4)
33.968163,-118.16787,Severe (3-4)
37.695629,-122.076599,Mild (1-2)
38.44313,-122.721939,Mild (1-2)
34.030586,-118.255463,Mild (1-2)
34.113335,-118.24427,Mild (1-2)
41.231373,-96.100716,Mild (1-2)
38.77063,-90.238884,Severe (3-4)
38.63176,-90.286446,Severe (3-4)
34.072311,-118.081787,Severe (3-4)
33.765018,-84.493874,Severe (3-4)
33.730148,-84.368324,Mild (1-2)
32.701214,-117.120659,Mild (1-2)
33.917103000000004,-118.099243,Mild (1-2)
28.340858,-81.38041700000002,Mild (1-2)
41.994572,-88.20710799999998,Mild (1-2)
33.8396,-118.263474,Severe (3-4)
34.061943,-117.184311,Severe (3-4)
34.027423999999996,-118.037575,Severe (3-4)
34.052261,-117.30098,Severe (3-4)
33.896744,-117.484062,Mild (1-2)
28.138313,-82.500557,Mild (1-2)
26.272963,-81.68944499999998,Mild (1-2)
27.9522,-82.513885,Mild (1-2)
33.791988,-117.831078,Mild (1-2)
28.027655,-82.738167,Mild (1-2)
33.804443,-118.207527,Severe (3-4)
25.862013,-80.208099,Severe (3-4)
37.337635,-122.394173,Mild (1-2)
25.68371,-80.313873,Mild (1-2)
28.155956,-82.537712,Mild (1-2)
34.437042,-119.632027,Mild (1-2)
41.205172999999995,-96.12162,Mild (1-2)
33.994246999999994,-117.90509,Mild (1-2)
38.116127,-121.385651,Mild (1-2)
34.186131,-118.217651,Mild (1-2)
41.890011,-87.929092,Mild (1-2)
28.443457,-81.40275600000002,Mild (1-2)
34.019634,-117.988121,Mild (1-2)
33.688931,-117.918816,Severe (3-4)
33.192944,-117.26888999999998,Mild (1-2)
34.136234,-117.57473,Mild (1-2)
33.680374,-117.858879,Mild (1-2)
26.011003,-80.166901,Severe (3-4)
34.183453,-117.141479,Mild (1-2)
33.13221,-117.121468,Mild (1-2)
33.974734999999995,-118.232521,Mild (1-2)
38.140572,-122.255608,Mild (1-2)
33.779999,-84.391212,Severe (3-4)
41.741710999999995,-87.944244,Severe (3-4)
34.154522,-118.396576,Mild (1-2)
38.49625,-121.371979,Mild (1-2)
34.003265,-118.411209,Severe (3-4)
34.031147,-118.217751,Severe (3-4)
37.38237,-121.904358,Severe (3-4)
38.68307100000001,-90.2257,Severe (3-4)
34.03553400000001,-118.169891,Mild (1-2)
37.68890800000001,-122.106522,Severe (3-4)
33.935574,-118.099663,Severe (3-4)
26.136631,-80.16950200000002,Severe (3-4)
36.756168,-121.665146,Mild (1-2)
26.230124,-81.586395,Mild (1-2)
34.024445,-118.469254,Severe (3-4)
41.860363,-88.004791,Mild (1-2)
37.448879,-122.12313799999998,Mild (1-2)
34.171248999999996,-118.518524,Mild (1-2)
33.948158,-117.301476,Severe (3-4)
33.698814,-117.942352,Severe (3-4)
34.038456,-118.27401,Mild (1-2)
33.466011,-82.032448,Mild (1-2)
34.000427,-118.132874,Mild (1-2)
38.643166,-121.43409,Severe (3-4)
34.102524,-118.250099,Mild (1-2)
41.321186,-95.95652,Mild (1-2)
27.792071999999997,-82.66069,Severe (3-4)
33.778896,-117.877342,Mild (1-2)
38.549442,-122.720116,Mild (1-2)
34.037243,-118.309471,Severe (3-4)
34.155045,-118.310867,Mild (1-2)
34.066532,-117.46492,Severe (3-4)
33.938019,-117.126091,Mild (1-2)
37.290485,-121.871147,Mild (1-2)
33.711597,-84.217415,Severe (3-4)
34.266998,-118.443596,Severe (3-4)
34.044708,-84.83629599999998,Mild (1-2)
33.315357,-117.19519,Mild (1-2)
33.86446,-117.878052,Mild (1-2)
33.74197,-84.398247,Mild (1-2)
33.599945,-117.249016,Severe (3-4)
31.575348,-84.155968,Mild (1-2)
25.595285,-80.37188,Mild (1-2)
33.825825,-84.367142,Severe (3-4)
27.388653,-82.441948,Mild (1-2)
34.082233,-118.598595,Mild (1-2)
33.677116,-117.881836,Mild (1-2)
34.021759,-117.550766,Mild (1-2)
38.71838,-121.380379,Mild (1-2)
32.751644,-117.123581,Severe (3-4)
32.683907,-117.026672,Mild (1-2)
33.941074,-84.504333,Severe (3-4)
34.027393,-117.964432,Mild (1-2)
38.244254999999995,-122.082726,Severe (3-4)
34.13763400000001,-118.362938,Mild (1-2)
33.732803000000004,-117.800789,Mild (1-2)
33.759686,-117.83091,Mild (1-2)
33.382812,-117.250275,Mild (1-2)
41.657084999999995,-88.12168100000002,Severe (3-4)
41.892628,-87.928825,Mild (1-2)
34.136520000000004,-117.421051,Mild (1-2)
38.052467,-120.616997,Mild (1-2)
27.454132,-82.591705,Mild (1-2)
37.764133,-121.414734,Severe (3-4)
33.385609,-117.583092,Severe (3-4)
26.461716,-80.088387,Severe (3-4)
34.152091999999996,-118.126823,Severe (3-4)
27.273102,-82.564224,Mild (1-2)
34.070564000000005,-118.263863,Mild (1-2)
34.171248999999996,-118.518524,Mild (1-2)
38.431297,-122.715569,Mild (1-2)
41.233829,-96.138611,Mild (1-2)
33.732929,-117.989456,Severe (3-4)
26.550486,-80.070038,Severe (3-4)
34.030212,-117.678139,Mild (1-2)
33.978756,-118.05719,Mild (1-2)
34.000633,-118.174973,Severe (3-4)
41.902233,-88.10172299999998,Mild (1-2)
34.031132,-118.274574,Severe (3-4)
34.154457,-118.377716,Mild (1-2)
38.769955,-90.220856,Severe (3-4)
34.077312,-117.493156,Mild (1-2)
26.711481,-80.138664,Mild (1-2)
37.74055900000001,-121.58578500000002,Severe (3-4)
33.878593,-118.19252,Severe (3-4)
33.980705,-117.90789,Mild (1-2)
34.032398,-118.020615,Mild (1-2)
37.973145,-121.24733,Mild (1-2)
33.849602000000004,-84.372231,Mild (1-2)
37.581242,-122.325409,Mild (1-2)
37.741051,-121.581268,Severe (3-4)
33.666271,-117.752548,Mild (1-2)
41.253646999999994,-96.100594,Mild (1-2)
34.072235,-117.926643,Severe (3-4)
41.268658,-96.100555,Mild (1-2)
34.472775,-82.651535,Mild (1-2)
28.540540999999997,-81.28569,Mild (1-2)
42.353966,-88.09335300000002,Mild (1-2)
41.257866,-95.990257,Mild (1-2)
33.698710999999996,-117.861732,Mild (1-2)
39.042595,-121.09458899999998,Mild (1-2)
37.701363,-121.849533,Severe (3-4)
37.54932,-122.292496,Mild (1-2)
25.898338,-80.20976999999998,Severe (3-4)
37.626514,-122.125748,Mild (1-2)
41.68774000000001,-91.911057,Severe (3-4)
33.585564,-84.378403,Severe (3-4)
28.13567,-82.463257,Mild (1-2)
37.824085,-122.267754,Mild (1-2)
37.04631,-121.276886,Mild (1-2)
26.590464,-80.205887,Mild (1-2)
29.206415000000003,-82.184433,Severe (3-4)
38.622375,-121.52133899999998,Severe (3-4)
28.568283,-81.28611,Mild (1-2)
33.839874,-118.184715,Mild (1-2)
37.33337,-121.067474,Mild (1-2)
33.99345,-118.069351,Severe (3-4)
37.993793,-122.039177,Mild (1-2)
37.801838,-122.283073,Severe (3-4)
36.59396,-121.872871,Mild (1-2)
33.689040999999996,-117.173607,Severe (3-4)
33.912457,-118.179466,Severe (3-4)
34.067677,-117.52404,Severe (3-4)
37.458626,-121.924133,Severe (3-4)
41.238239,-95.936035,Mild (1-2)
34.153896,-118.275482,Mild (1-2)
27.099121000000004,-82.203346,Severe (3-4)
33.646534,-117.736786,Severe (3-4)
33.987637,-118.399139,Severe (3-4)
37.701668,-121.769699,Severe (3-4)
25.748962,-80.41645799999998,Mild (1-2)
37.20630300000001,-121.718124,Mild (1-2)
38.597008,-121.504082,Severe (3-4)
41.190632,-96.179916,Mild (1-2)
33.788154999999996,-117.83063500000002,Mild (1-2)
28.616081,-81.437218,Mild (1-2)
37.826954,-122.286156,Severe (3-4)
28.518553000000004,-81.193428,Mild (1-2)
34.489456,-118.137398,Mild (1-2)
28.449965,-81.488037,Mild (1-2)
37.732208,-122.414513,Severe (3-4)
33.954762,-117.305031,Severe (3-4)
33.985199,-117.549072,Severe (3-4)
37.966637,-122.048973,Mild (1-2)
25.789072,-80.204353,Severe (3-4)
28.2509,-82.312073,Mild (1-2)
28.543676,-81.194672,Mild (1-2)
26.572304,-80.069298,Severe (3-4)
33.884903,-117.633461,Mild (1-2)
33.878475,-117.657646,Mild (1-2)
33.548679,-81.67848199999997,Mild (1-2)
32.739594,-116.942459,Mild (1-2)
33.872238,-118.341614,Severe (3-4)
33.910828,-118.22883600000002,Mild (1-2)
34.272095,-118.353004,Severe (3-4)
38.593685,-121.28791,Mild (1-2)
33.77832,-117.860664,Mild (1-2)
41.212677,-96.004166,Mild (1-2)
34.014854,-118.485924,Severe (3-4)
41.248734000000006,-96.081459,Mild (1-2)
33.936275,-118.046494,Mild (1-2)
33.99527,-118.145088,Severe (3-4)
27.072540000000004,-82.423775,Mild (1-2)
38.297234,-122.659561,Mild (1-2)
41.285042,-96.014359,Mild (1-2)
25.781733,-80.32064799999998,Mild (1-2)
33.122215000000004,-117.322235,Severe (3-4)
33.928444,-118.239044,Severe (3-4)
34.055477,-118.211685,Severe (3-4)
34.072662,-118.056595,Severe (3-4)
34.032604,-118.220779,Severe (3-4)
31.714778999999997,-81.74294300000003,Mild (1-2)
28.800678,-81.59279599999998,Mild (1-2)
38.935108,-121.093307,Mild (1-2)
33.960148,-118.244415,Mild (1-2)
42.059303,-88.043266,Severe (3-4)
37.926357,-122.060768,Severe (3-4)
33.901070000000004,-84.244003,Severe (3-4)
37.560722,-122.035637,Severe (3-4)
33.360766999999996,-117.537689,Severe (3-4)
41.257843,-95.975754,Mild (1-2)
27.511295,-82.499931,Severe (3-4)
37.744923,-121.725502,Mild (1-2)
33.064403999999996,-116.811325,Mild (1-2)
38.496033,-121.446091,Mild (1-2)
41.911648,-88.184692,Mild (1-2)
38.510452,-121.780464,Severe (3-4)
28.33292800000001,-81.489563,Mild (1-2)
28.456791,-82.213676,Mild (1-2)
37.488846,-122.212852,Mild (1-2)
27.961121,-82.698174,Mild (1-2)
33.901691,-84.473511,Severe (3-4)
38.590092,-120.846298,Mild (1-2)
28.951569,-81.991951,Mild (1-2)
34.362198,-118.555321,Severe (3-4)
33.93819000000001,-118.354843,Mild (1-2)
29.223652,-82.18431899999999,Severe (3-4)
38.64164,-121.401566,Mild (1-2)
33.923935,-116.900169,Severe (3-4)
37.701126,-122.112724,Mild (1-2)
33.87233,-118.059128,Mild (1-2)
28.374464,-80.80416899999999,Severe (3-4)
41.860764,-88.194687,Mild (1-2)
28.088129,-82.454727,Mild (1-2)
33.530178,-117.673653,Mild (1-2)
27.872295,-82.745537,Mild (1-2)
26.121794,-80.168564,Severe (3-4)
33.665138,-84.418549,Severe (3-4)
34.065228000000005,-117.806824,Severe (3-4)
34.070564000000005,-118.263863,Mild (1-2)
33.519721999999994,-117.619774,Mild (1-2)
33.097767,-117.065079,Mild (1-2)
42.00539000000001,-88.144722,Mild (1-2)
38.228512,-121.951775,Mild (1-2)
37.669594,-122.393074,Mild (1-2)
37.687305,-121.91745,Severe (3-4)
34.174191,-84.758942,Severe (3-4)
27.526936,-82.528191,Mild (1-2)
37.366436,-121.901047,Mild (1-2)
34.168087,-118.587639,Mild (1-2)
33.856705,-118.284599,Severe (3-4)
37.539558,-121.92379,Mild (1-2)
33.990986,-117.931801,Mild (1-2)
33.916435,-118.30911299999998,Mild (1-2)
33.722115,-84.394592,Severe (3-4)
28.154312,-81.846458,Severe (3-4)
34.2314,-118.248642,Mild (1-2)
34.201111,-118.473412,Severe (3-4)
37.318939,-121.99218,Severe (3-4)
41.902233,-88.10172299999998,Mild (1-2)
34.156834,-118.41378799999998,Mild (1-2)
41.827866,-87.928329,Mild (1-2)
33.799186999999996,-84.367851,Mild (1-2)
28.577953000000004,-81.451492,Mild (1-2)
33.315357,-117.19519,Mild (1-2)
41.277798,-96.052605,Mild (1-2)
41.540646,-93.596832,Mild (1-2)
32.726147,-117.014084,Mild (1-2)
33.078705,-117.099358,Mild (1-2)
28.048677,-82.74717700000002,Mild (1-2)
39.014191,-121.102966,Mild (1-2)
41.263741,-95.886726,Mild (1-2)
38.384869,-122.71611,Mild (1-2)
26.411978,-80.171371,Mild (1-2)
28.545796999999997,-81.413689,Mild (1-2)
34.063812,-118.159439,Severe (3-4)
33.884048,-118.028969,Severe (3-4)
28.36614,-81.42047099999998,Mild (1-2)
34.377811,-118.493652,Mild (1-2)
34.174186999999996,-118.850342,Mild (1-2)
25.854094,-80.322693,Mild (1-2)
37.352139,-121.838074,Severe (3-4)
32.753128000000004,-117.157814,Mild (1-2)
27.767559,-80.550919,Severe (3-4)
26.120132,-80.346001,Severe (3-4)
38.607872,-121.355278,Mild (1-2)
37.737087,-122.407822,Severe (3-4)
34.036079,-118.093018,Mild (1-2)
34.111996000000005,-118.265465,Severe (3-4)
42.295372,-88.06660500000002,Mild (1-2)
34.10561,-118.254356,Severe (3-4)
27.947798,-82.53137199999998,Severe (3-4)
27.880396,-82.828285,Mild (1-2)
37.969066999999995,-122.058609,Severe (3-4)
33.802834000000004,-118.125191,Severe (3-4)
33.814899,-117.51188700000002,Severe (3-4)
33.698536,-81.797501,Mild (1-2)
27.96475,-82.452522,Severe (3-4)
27.964518,-82.42598000000002,Severe (3-4)
34.165508,-118.492355,Mild (1-2)
33.8237,-84.351959,Severe (3-4)
37.353973,-121.837837,Severe (3-4)
33.949703,-118.170532,Severe (3-4)
28.5338,-82.491798,Mild (1-2)
34.058521,-118.177696,Severe (3-4)
33.499725,-82.01215400000002,Mild (1-2)
26.542103000000004,-81.89872700000002,Mild (1-2)
33.823174,-84.11232,Mild (1-2)
34.057777,-118.447754,Mild (1-2)
27.49969500000001,-82.628456,Mild (1-2)
37.408371,-122.068733,Mild (1-2)
34.069817,-118.261299,Mild (1-2)
25.963749,-80.278267,Mild (1-2)
25.93162,-80.204338,Mild (1-2)
28.575384000000003,-81.264572,Mild (1-2)
27.99806,-80.581787,Mild (1-2)
43.126358,-92.868805,Mild (1-2)
32.694237,-117.125099,Severe (3-4)
41.882084000000006,-88.19455,Mild (1-2)
33.752544,-84.59026300000002,Mild (1-2)
27.967934000000003,-82.72440300000002,Mild (1-2)
38.547245,-121.362389,Severe (3-4)
41.13739,-96.023727,Mild (1-2)
33.765266,-84.385475,Severe (3-4)
28.006342,-82.302307,Severe (3-4)
34.151695000000004,-118.141609,Severe (3-4)
38.019093,-121.946587,Mild (1-2)
34.065445000000004,-117.805664,Severe (3-4)
41.29960300000001,-95.99025,Mild (1-2)
36.987354,-121.987938,Mild (1-2)
37.065224,-122.254158,Mild (1-2)
33.754379,-84.3787,Severe (3-4)
37.753132,-122.402832,Mild (1-2)
33.805954,-84.381935,Severe (3-4)
34.053425,-117.781143,Mild (1-2)
28.552821999999995,-81.395744,Mild (1-2)
34.018902000000004,-118.173264,Severe (3-4)
41.985916,-88.36481500000002,Mild (1-2)
28.552635,-81.438316,Mild (1-2)
33.856133,-118.001945,Mild (1-2)
34.030041,-117.707321,Mild (1-2)
34.185493,-118.317795,Severe (3-4)
27.462497999999997,-82.636909,Mild (1-2)
38.678944,-121.381874,Mild (1-2)
28.640261,-81.502098,Mild (1-2)
37.71868900000001,-121.6623,Severe (3-4)
37.668953,-122.10939,Severe (3-4)
37.74780300000001,-121.43502,Mild (1-2)
37.700951,-121.80175,Severe (3-4)
32.727623,-117.155907,Mild (1-2)
33.752978999999996,-117.831795,Mild (1-2)
34.03572800000001,-117.926315,Mild (1-2)
34.161327,-118.469795,Severe (3-4)
33.817596,-117.974281,Mild (1-2)
32.952518,-117.103172,Severe (3-4)
33.884205,-117.629593,Mild (1-2)
41.259659,-95.969025,Mild (1-2)
25.955456,-80.245979,Mild (1-2)
37.617458,-122.152626,Mild (1-2)
37.057915,-122.123108,Mild (1-2)
34.235577,-118.472961,Severe (3-4)
33.943259999999995,-118.014168,Mild (1-2)
41.766754,-87.954903,Mild (1-2)
28.332836,-81.517838,Mild (1-2)
41.960812,-87.74118,Mild (1-2)
33.931118,-118.387405,Severe (3-4)
37.85376,-122.300217,Severe (3-4)
33.698559,-117.861282,Mild (1-2)
41.872139,-88.070053,Mild (1-2)
28.340858,-81.38041700000002,Mild (1-2)
28.00181,-82.30246700000002,Mild (1-2)
37.470524,-122.15786,Mild (1-2)
27.447746,-82.575409,Mild (1-2)
34.057323,-118.165039,Severe (3-4)
32.794899,-116.962502,Severe (3-4)
34.121349,-117.51376299999998,Severe (3-4)
33.778751,-117.895981,Mild (1-2)
34.011646,-81.791542,Mild (1-2)
33.729881,-117.393494,Severe (3-4)
42.941658,-85.677605,Mild (1-2)
41.9935,-88.268036,Mild (1-2)
41.969276,-87.713409,Mild (1-2)
28.606405,-81.298668,Mild (1-2)
33.60474,-117.690514,Severe (3-4)
33.932091,-118.230782,Mild (1-2)
32.836143,-117.0112,Mild (1-2)
33.084145,-117.297981,Severe (3-4)
42.370731,-87.89624,Mild (1-2)
25.771685,-80.190422,Severe (3-4)
33.86705,-117.711639,Mild (1-2)
34.071793,-117.881142,Severe (3-4)
38.553616,-121.474243,Mild (1-2)
33.540386,-117.626724,Mild (1-2)
34.071995,-117.883583,Severe (3-4)
34.13308,-118.352524,Mild (1-2)
34.010826,-117.962944,Mild (1-2)
33.519034999999995,-117.160454,Severe (3-4)
32.744507,-117.003502,Mild (1-2)
37.820656,-122.276527,Mild (1-2)
34.155743,-118.242271,Mild (1-2)
37.492062,-121.947906,Severe (3-4)
33.131943,-117.327797,Severe (3-4)
34.020306,-118.192268,Severe (3-4)
38.241276,-122.269112,Mild (1-2)
33.744976,-84.390343,Severe (3-4)
33.268501,-117.437256,Severe (3-4)
34.068695,-117.839516,Severe (3-4)
34.178562,-118.88176,Mild (1-2)
34.066719,-117.449661,Severe (3-4)
38.054428,-121.371445,Severe (3-4)
37.360653000000006,-121.915985,Mild (1-2)
25.994692,-80.247704,Mild (1-2)
33.941074,-84.504333,Severe (3-4)
38.94223,-121.079338,Mild (1-2)
33.128634999999996,-117.105278,Severe (3-4)
32.282234,-83.451859,Mild (1-2)
41.878784,-88.06675,Mild (1-2)
28.811559999999997,-81.331192,Mild (1-2)
32.617096000000004,-117.001633,Mild (1-2)
34.134102,-117.95713,Severe (3-4)
37.631763,-122.402893,Mild (1-2)
33.949665,-118.091896,Severe (3-4)
27.381912,-82.546867,Mild (1-2)
33.931553,-118.395012,Severe (3-4)
38.574917,-121.550873,Severe (3-4)
34.120689,-117.907745,Severe (3-4)
27.284143,-82.514488,Mild (1-2)
37.969894,-121.922874,Mild (1-2)
33.752514,-84.231735,Severe (3-4)
38.510448,-121.460121,Mild (1-2)
34.03986,-118.051704,Mild (1-2)
37.708939,-121.723686,Severe (3-4)
33.70348,-84.170181,Severe (3-4)
33.789928,-118.207939,Mild (1-2)
27.446194,-82.505562,Mild (1-2)
41.535027,-87.886421,Mild (1-2)
33.876377000000005,-118.097389,Mild (1-2)
33.680012,-84.407845,Mild (1-2)
41.53973,-87.95503199999996,Severe (3-4)
41.234261,-96.052032,Mild (1-2)
34.248207,-81.453751,Mild (1-2)
38.272682,-122.438499,Mild (1-2)
36.983546999999994,-121.954041,Mild (1-2)
33.900352000000005,-117.472855,Mild (1-2)
33.772301,-84.34899899999998,Mild (1-2)
34.099369,-117.819221,Mild (1-2)
41.788593,-87.950783,Mild (1-2)
33.83128,-117.5308,Mild (1-2)
37.364319,-121.90184,Mild (1-2)
33.543461,-84.564369,Mild (1-2)
34.138241,-118.07338,Mild (1-2)
38.664715,-121.355934,Mild (1-2)
38.430325,-120.576805,Mild (1-2)
34.035862,-118.275307,Mild (1-2)
41.267982,-95.867462,Mild (1-2)
26.759096000000003,-80.09101899999997,Severe (3-4)
38.56369,-121.636627,Severe (3-4)
34.050491,-117.998047,Mild (1-2)
34.027126,-118.147102,Mild (1-2)
33.982327000000005,-84.34164399999997,Severe (3-4)
34.020447,-118.193932,Severe (3-4)
42.332123,-88.123856,Mild (1-2)
41.95332,-87.757149,Severe (3-4)
33.628265,-117.720779,Severe (3-4)
27.549208,-82.500458,Mild (1-2)
25.784065,-80.28862,Mild (1-2)
33.941364,-118.096634,Severe (3-4)
33.849796000000005,-118.284836,Severe (3-4)
34.034149,-118.350067,Severe (3-4)
33.766376,-84.527321,Severe (3-4)
25.597178,-80.354744,Mild (1-2)
34.030209,-117.68895,Mild (1-2)
34.154182,-118.46823899999998,Severe (3-4)
34.099369,-117.819221,Mild (1-2)
34.165009000000005,-118.474892,Mild (1-2)
34.089703,-118.475563,Severe (3-4)
33.501125,-117.052116,Mild (1-2)
34.168499,-118.605835,Mild (1-2)
37.380482,-121.995895,Mild (1-2)
33.704399,-117.727509,Mild (1-2)
34.120521999999994,-117.872604,Severe (3-4)
37.944805,-122.485649,Severe (3-4)
33.675095,-117.839874,Severe (3-4)
42.326607,-83.160637,Severe (3-4)
33.957775,-118.231056,Mild (1-2)
37.99358400000001,-122.333778,Mild (1-2)
34.185116,-118.131538,Mild (1-2)
33.953293,-118.254005,Mild (1-2)
26.519718,-81.941956,Mild (1-2)
25.853373,-80.378731,Mild (1-2)
38.650864,-121.076439,Mild (1-2)
38.510311,-121.466042,Mild (1-2)
38.598961,-121.383026,Mild (1-2)
41.83728,-87.67533900000002,Severe (3-4)
41.810894,-88.16731300000002,Mild (1-2)
33.611694,-84.29647800000002,Severe (3-4)
28.56539,-81.165695,Mild (1-2)
37.393295,-121.919548,Mild (1-2)
25.750187,-80.208786,Severe (3-4)
36.969479,-121.544586,Mild (1-2)
33.501366,-82.087372,Mild (1-2)
33.732895,-84.66909799999998,Mild (1-2)
27.43907,-80.325897,Mild (1-2)
37.187836,-121.68882,Severe (3-4)
33.877022,-118.1427,Mild (1-2)
41.98901400000001,-88.036934,Mild (1-2)
37.701683,-121.882782,Severe (3-4)
34.226082,-118.375671,Severe (3-4)
38.495804,-121.445557,Mild (1-2)
34.239155,-117.85128,Mild (1-2)
34.266998,-118.443596,Severe (3-4)
28.612616999999997,-81.49839,Mild (1-2)
41.897579,-87.68693499999998,Mild (1-2)
34.191421999999996,-118.47438,Severe (3-4)
34.282413,-118.739258,Mild (1-2)
34.342171,-118.50571399999998,Mild (1-2)
33.252953000000005,-117.156174,Severe (3-4)
38.255157,-122.479469,Mild (1-2)
41.29208,-96.138893,Mild (1-2)
34.286167,-118.291428,Mild (1-2)
26.556623,-81.9104,Mild (1-2)
28.508842,-81.4188,Severe (3-4)
38.34832,-122.713165,Mild (1-2)
28.509975,-81.27604699999998,Mild (1-2)
34.001296999999994,-117.351891,Severe (3-4)
38.448792,-121.44455,Mild (1-2)
28.506348,-81.396919,Mild (1-2)
28.519131,-81.39705699999998,Severe (3-4)
34.161526,-118.142746,Mild (1-2)
34.066429,-117.990883,Severe (3-4)
25.503017,-80.442665,Mild (1-2)
34.092921999999994,-117.479874,Mild (1-2)
34.439693,-81.76166500000002,Severe (3-4)
33.864868,-84.439674,Severe (3-4)
34.027458,-118.27449,Severe (3-4)
38.62479,-121.517189,Severe (3-4)
34.031261,-118.189316,Mild (1-2)
34.438889,-118.222839,Mild (1-2)
33.436932,-117.618973,Severe (3-4)
33.583649,-117.630852,Mild (1-2)
38.567432,-121.511757,Severe (3-4)
38.706371,-121.310455,Severe (3-4)
41.299644,-95.99633,Mild (1-2)
36.985416,-122.020004,Mild (1-2)
27.901043,-82.401833,Mild (1-2)
38.663555,-121.308563,Mild (1-2)
34.178875,-118.31086,Severe (3-4)
34.271846999999994,-118.471535,Mild (1-2)
33.536552,-117.172142,Severe (3-4)
41.732464,-88.013115,Mild (1-2)
34.036854,-118.37661,Severe (3-4)
38.610764,-121.407921,Mild (1-2)
